Date,State,S,E,A,I1,R,D,I2,I3,I1_increase
2020-05-19,Massachusetts,5474820.830440758,32201.766157149512,0,75482.30414680335,1301807.6832036634,5549.290299936377,1503.3046611189786,1137.8210905737667,741.5818925852362
2020-05-20,Massachusetts,5462905.921716575,31190.476578595288,0,73212.14709280737,1316959.2764428568,5656.585163427408,1462.9797095017832,1115.6132962396478,717.9839875157008
2020-05-21,Massachusetts,5451381.881353395,30201.683742360354,0,70994.89643274987,1331646.6530233712,5761.457569188302,1423.1747924850395,1093.2530864528705,695.0236771264492
2020-05-22,Massachusetts,5440231.329046052,29235.223389770435,0,68830.89015272424,1345886.862607416,5863.9142846683835,1383.9560741146715,1070.8244452568158,673.0378772322135
2020-05-23,Massachusetts,5429442.72342755,28295.357347013985,0,66715.31253180528,1359691.8995118309,5963.974186297123,1345.360213535873,1048.3727819692513,651.4564184762608
2020-05-24,Massachusetts,5419006.315069405,27381.292570241465,0,64648.71269400639,1373071.681101417,6061.6531130027815,1307.4096896079047,1025.9357623213873,630.4605399618277
2020-05-25,Massachusetts,5408924.199060261,26492.928407086707,0,62633.31733532877,1386024.0725510167,6155.571829170028,1270.1452522571979,1002.7655648825344,609.3538807463447
2020-05-26,Massachusetts,5399164.385706067,25627.75132916336,0,60665.64201023411,1398620.4213288347,6224.655674232901,1233.5400766534055,966.6038748170107,590.1636984907025
2020-05-27,Massachusetts,5389726.23260502,24785.923357020536,0,58746.80513069316,1410824.698319884,6290.661238436052,1197.6348892788883,931.0444596705469,571.0001989488491
2020-05-28,Massachusetts,5380604.428070479,23967.33388547964,0,56876.55837756729,1422640.9742462584,6354.600324384956,1162.436190456147,896.6689053773906,552.1378798940708
2020-05-29,Massachusetts,5371787.365227695,23171.67815573041,0,55054.27413929413,1434081.7535921538,6416.535817950558,1127.9558482968182,863.4372188819538,533.9371909613964
2020-05-30,Massachusetts,5363269.01679057,22398.77592857698,0,53279.62039785827,1445153.5583294271,6476.500598249881,1094.1994006863872,831.3285546352663,516.0812982061962
2020-05-31,Massachusetts,5355037.376058666,21648.135270960047,0,51551.898829259524,1455869.553310306,6534.561512697148,1061.1741008402287,800.3009172746351,498.9196404073699
2020-06-01,Massachusetts,5347085.1699935915,20919.511465718206,0,49870.512402890716,1466237.8361376491,6590.7599825292245,1028.8813068581621,770.3287107664721,482.1755553537643
2020-06-02,Massachusetts,5339393.069063293,20212.333455398526,0,48233.615250981864,1476280.110972717,6645.207475541827,997.3201078710113,741.3436742002482,466.536845931304
2020-06-03,Massachusetts,5331958.959810176,19526.53880156702,0,46641.005549544316,1485998.7509109532,6697.9161794309,966.4904042859156,713.3383440460964,451.0189963680658
2020-06-04,Massachusetts,5324782.84223424,18862.127504223696,0,45092.683298578064,1495393.7559523582,6748.886094196444,936.3921961028753,686.3127203040168,435.5011468048535
2020-06-05,Massachusetts,5317864.539092737,18219.046515798902,0,43588.67758016681,1504465.3269856563,6798.118286793201,907.0254366111316,660.2661022397269,419.9960886870864
2020-06-06,Massachusetts,5311191.228406036,17593.458905438973,0,42131.09158846494,1513227.9966129987,6845.689941961247,878.3867464213238,635.1477986821593,405.4163475649186
2020-06-07,Massachusetts,5304750.164821927,16985.007746427782,0,40718.32283382156,1521696.4442339377,6891.6765997609555,850.4712155275736,610.9125486007305,391.5643708053244
2020-06-08,Massachusetts,5298533.339589336,16395.98899671933,0,39346.61365608954,1529880.1203776447,6936.124458709123,823.2763708425497,587.5365506628503,378.0297103895528
2020-06-09,Massachusetts,5292533.713590921,15826.630975587574,0,38014.47700888513,1537787.3076637466,6979.075309100164,796.7991927136864,564.9962590501483,364.87335485813645
2020-06-10,Massachusetts,5286744.174990302,15275.727311677938,0,36721.85997455044,1545426.3724863674,7020.574658722683,771.0274882845298,543.2630900994609,352.17903308316505
2020-06-11,Massachusetts,5281157.792305765,14742.465802127324,0,35468.281829211,1552805.5329233215,7060.666489558715,745.9503652981499,522.3102847230539,339.9148332513322
2020-06-12,Massachusetts,5275767.590253815,14226.353893999338,0,34252.87509144531,1559933.116257664,7099.394699911372,721.5578650617391,502.11193810760005,328.0654334134933
2020-06-13,Massachusetts,5270567.641637767,13726.961982917273,0,33074.871704669815,1566816.2410862544,7136.796890262375,697.8407432477578,482.64595488570876,316.56912125602787
2020-06-14,Massachusetts,5265552.01701537,13243.84985925346,0,31933.48916139919,1573462.0537155385,7172.910871399089,674.789220578227,463.8901564662395,305.4266105758306
2020-06-15,Massachusetts,5260713.852533997,12776.516647585717,0,30827.76561245575,1579878.874801082,7207.780787305042,652.390856782485,445.8187607964015,294.6931727481082
2020-06-16,Massachusetts,5256040.786515429,12324.195302788301,0,29755.712149768842,1586081.8140218656,7241.487154558331,630.619715132108,428.38514046250384,284.68896813478244
2020-06-17,Massachusetts,5251529.291899996,11886.668444091601,0,28716.75849210538,1592075.1838601676,7274.052957386965,609.4683567444495,411.57598951188766,274.89274797396587
2020-06-18,Massachusetts,5247179.3686877005,11463.936071495618,0,27710.904639465363,1597858.984315988,7305.4781957909445,588.9367816195096,395.3913079445529,265.09652781313633
2020-06-19,Massachusetts,5242991.016878541,11055.99818500035,0,26738.150591848793,1603433.2153893264,7335.76286977027,569.0249897572882,379.83109576049964,255.3003076523197
2020-06-20,Massachusetts,5238958.686905006,10661.798170614053,0,25798.252699682012,1608804.7233230944,7364.943666129123,549.7215492325911,364.8736862454103,245.87102697564612
2020-06-21,Massachusetts,5235071.442884094,10279.824832657909,0,24890.13597956088,1613987.0238362132,7393.0929259014365,531.002715379166,350.47682619603415,237.1331176500508
2020-06-22,Massachusetts,5231324.107608651,9910.76789290735,0,24011.816726068282,1618986.5864181966,7420.2449175468755,512.854643404551,336.62179322945786,228.64446511068877
2020-06-23,Massachusetts,5227711.852939813,9554.635573044385,0,23162.065351430152,1623809.4571499687,7446.431408342297,495.26647253474516,323.2911048699248,220.4235342381503
2020-06-24,Massachusetts,5224230.085353686,9210.874338139209,0,22340.269513999872,1628461.3960817643,7471.683868912265,478.22447512476464,310.4663683771495,212.48849607230275
2020-06-25,Massachusetts,5220874.2757962085,8878.939157732058,0,21545.807976648117,1632948.0995435491,7496.033476709806,461.7146559992476,298.1293931568529,204.8352972649361
2020-06-26,Massachusetts,5217638.896455287,8558.350148123438,0,20777.705688827824,1637276.5506381018,7519.518087125507,445.72043807257916,286.25854446552466,197.515795131552
2020-06-27,Massachusetts,5214521.11443382,8248.874302201099,0,20035.444221857833,1641450.3339145405,7542.157121571127,430.2332445631124,274.8427614507883,190.3665882452098
2020-06-28,Massachusetts,5211516.328180561,7950.112279273893,0,19318.17713253248,1645475.297432908,7563.982320746299,415.2386516747239,263.8640023075432,183.4951552448621
2020-06-29,Massachusetts,5208624.659472628,7662.082678072535,0,18625.93885202247,1649351.2659293613,7584.992663830561,400.73758657948406,253.32281751018914,176.61592508649846
2020-06-30,Massachusetts,5205831.529197025,7383.484370090094,0,17955.99381456564,1653096.859464119,7605.289523282215,386.68191213619525,243.16171878570736,170.61876085725316
2020-07-01,Massachusetts,5203143.748970571,7114.924861968091,0,17309.618719490154,1656703.3802624654,7624.825551445224,373.09407417053023,233.40755989323992,164.20950238960071
2020-07-02,Massachusetts,5200556.545063919,6855.968173892334,0,16685.883212935543,1660176.9706458708,7643.634319246538,359.957209240712,224.0413748988796,158.089616533272
2020-07-03,Massachusetts,5198065.358428139,6606.199665491253,0,16083.904815579604,1663523.4887889375,7661.747822025048,347.2554042602574,215.04507557100257,152.24599359611855
2020-07-04,Massachusetts,5195665.9360976955,6365.23512138052,0,15502.869305844322,1666748.387740181,7679.195808704506,334.97410112407675,206.40182507340538,146.65994226431715
2020-07-05,Massachusetts,5193354.025107052,6132.690326175803,0,14941.962462151685,1669857.1205481184,7696.008028208672,323.0987417270801,198.0947865698845,141.3314625378936
2020-07-06,Massachusetts,5191125.372490672,5908.1810644927755,0,14400.370062923677,1672855.1402612652,7712.214229461302,311.6147679641776,190.1071232242365,136.26055441684795
2020-07-07,Massachusetts,5188977.022588732,5691.564038267993,0,13877.35790223983,1675746.2809024355,7727.835088713816,300.5119205002894,182.4275591137699,131.36177750475102
2020-07-08,Massachusetts,5186907.709014091,5482.945778704884,0,13372.3614474444,1678532.2673374042,7742.879654637083,289.78497664104515,175.05179108108675,126.52742463843109
2020-07-09,Massachusetts,5184914.57049221,5281.832998913659,0,12885.028790523247,1681216.8105140768,7757.369010117421,279.4207820575199,167.96741210435522,121.87940044615372
2020-07-10,Massachusetts,5182993.916503363,5087.7547913144435,0,12414.7181364454,1683804.7176567095,7771.3298888093395,269.403794093901,161.15922926794872,117.46252218729684
2020-07-11,Massachusetts,5181145.977575864,4900.599872244489,0,11961.616117142607,1686295.6836158321,7784.760908338807,259.7341812316096,154.62772935074267,113.03902049989577
2020-07-12,Massachusetts,5179365.1380696865,4720.1173654644745,0,11524.252190871775,1688697.0480864944,7797.701761586275,250.39108902578454,148.35143687463201,108.94137368811363
2020-07-13,Massachusetts,5177649.993160909,4546.167466420939,0,11102.330140782135,1691010.6533329475,7810.162612461769,241.36857622400325,142.32471025843228,104.92952306227436
2020-07-14,Massachusetts,5175998.240247352,4378.481391109236,0,10695.405442577845,1693239.51786239,7822.160203151738,232.65668284776504,136.5381705757238,101.06049974439372
2020-07-15,Massachusetts,5174407.246611855,4216.801729852655,0,10302.913581750337,1695387.099012074,7833.713599556813,224.244195294001,130.9812696211726,97.35200814215914
2020-07-16,Massachusetts,5172873.875349844,4060.8410804794325,0,9924.156919344365,1697457.5219597819,7844.845523686739,216.11766365936623,125.6415032084453,93.83371920857729
2020-07-17,Massachusetts,5171397.831425127,3910.5725173832197,0,9559.069698348452,1699451.1747286113,7855.5581127005435,208.27582221131993,120.51769562252888,90.33331360075334
2020-07-18,Massachusetts,5169976.954715325,3765.795123576002,0,9207.166183378175,1701370.9063889468,7865.867052473894,200.70928015949195,115.60125614508743,86.96405161459296
2020-07-19,Massachusetts,5168607.900582871,3626.197808115834,0,8867.694283334758,1703221.1283148516,7875.796630320099,193.4034972210982,110.87888328934518,83.79784658841339
2020-07-20,Massachusetts,5167295.885398723,3492.2805603474903,0,8541.833328527202,1704994.9387373007,7885.308793785731,186.38185375398405,106.37132756521875,80.31412707984634
2020-07-21,Massachusetts,5166023.070934657,3362.3339518939365,0,8225.550564534142,1706715.9388402048,7894.533665126984,179.56441422525282,102.00762936088982,77.9161795905521
2020-07-22,Massachusetts,5164799.936150899,3237.362176206786,0,7921.215008762975,1708370.264249571,7903.394804804574,172.99813628446998,97.82947347489942,74.88040183801547
2020-07-23,Massachusetts,5163624.586106584,3117.185182775366,0,7628.394844140325,1709960.4240017587,7911.906043112037,166.67448963513698,93.82933199658541,71.95987920886495
2020-07-24,Massachusetts,5162494.596905599,3001.585889876556,0,7346.5083459002235,1711489.643831432,7920.085135414724,160.5822296290341,89.99766215074338,69.18604934703465
2020-07-25,Massachusetts,5161407.828320872,2890.367074950412,0,7075.0541820354465,1712960.7651210392,7927.94773213363,154.71156727521512,86.32600169723852,66.54205281802277
2020-07-26,Massachusetts,5160362.251541799,2783.3393155048343,0,6813.562596339167,1714376.478291311,7935.508656932415,149.05328532009216,82.8063127968425,64.02126775504543
2020-07-27,Massachusetts,5159355.8377577765,2680.313189047723,0,6561.563832604561,1715739.473762979,7942.782733474741,143.59816651007733,79.43055761032701,61.62369415810263
2020-07-28,Massachusetts,5158386.558158202,2581.0992730869784,0,6318.588134624802,1717052.4419567743,7949.784785424269,138.33699359158277,76.19069829846372,59.34933202718144
2020-07-29,Massachusetts,5157452.383932473,2485.5081451305005,0,6084.165746193066,1718318.0732934286,7956.52963644466,133.2605493110206,73.07869702202429,57.19818136229479
2020-07-30,Massachusetts,5156551.414476148,2393.3356927844306,0,5857.881969772944,1719538.8897216148,7963.031247728765,128.3599526019894,70.08693935302257,55.163936917663214
2020-07-31,Massachusetts,5155683.4698435245,2304.1806500430675,0,5640.06105189405,1720715.1521214638,7969.292005222851,123.63083437639447,67.21349347844513,53.16197580089828
2020-08-01,Massachusetts,5154848.2898448855,2217.7394425017833,0,5430.902759986235,1721847.2276329526,7975.31462242231,119.0692222944494,64.45647496026471,51.19132888842736
2020-08-02,Massachusetts,5154044.414430865,2134.2739311120317,0,5229.656267619793,1722937.0640311523,7981.108858044737,114.67093383890168,61.81154737034147,49.2872351940566
2020-08-03,Massachusetts,5153270.56282874,2053.9868235899257,0,5035.686242441221,1723986.3738701728,7986.683346830908,110.43204450978915,59.274843719276184,47.443022478975244
2020-08-04,Massachusetts,5152524.7678783145,1976.901534186021,0,4848.302489012134,1724997.7921034042,7992.052041678644,106.34446297845102,56.83949042955065,45.706774877123834
2020-08-05,Massachusetts,5151808.161513698,1903.5044464794512,0,4667.397593245239,1725969.8030746724,7997.205686482037,102.4165171205498,54.51116830599664,43.88063803183576
2020-08-06,Massachusetts,5151117.6969898045,1832.7043932581828,0,4493.040818153551,1726906.486409581,8002.168660295592,98.62739144888441,52.27533746120217,42.28434098175945
2020-08-07,Massachusetts,5150453.108230916,1764.1025220778786,0,4325.544046209895,1727808.198622282,8006.9438304137175,94.9730521551533,50.1296959485746,40.72497727925302
2020-08-08,Massachusetts,5149813.420652585,1698.011493343585,0,4164.258451693003,1728676.2485686953,8011.537390118713,91.45154123109262,48.07190233619677,39.20238006068644
2020-08-09,Massachusetts,5149197.65194773,1634.4236899254681,0,4008.8558446072625,1729511.9551105357,8015.956365451113,88.05855013672496,46.09849161718336,37.734768052562245
2020-08-10,Massachusetts,5148604.946416647,1573.2138847732417,0,3859.1695760882435,1730316.4674570677,8020.207164852059,84.78945398863392,44.20604658595612,36.32164149204845
2020-08-11,Massachusetts,5148034.434088264,1514.2822195285696,0,3715.0018845375944,1731090.954642807,8024.296236873846,81.639730963324,42.39119702889596,34.96238398008522
2020-08-12,Massachusetts,5147485.071148197,1457.5214762948676,0,3576.101999225291,1731836.8201135718,8028.231287382098,78.60401765885054,40.649957672760564,33.66706040486456
2020-08-13,Massachusetts,5146956.462887973,1402.8912919604677,0,3442.3747342641386,1732554.5947483212,8032.015229552918,75.68028255400885,38.9808253777808,32.39590282382429
2020-08-14,Massachusetts,5146447.536376844,1350.2806936586726,0,3313.5618394579406,1733245.722403256,8035.655983837067,72.86298023792656,37.37972271099075,31.190505013463994
2020-08-15,Massachusetts,5145958.198114953,1299.6799615236055,0,3189.6410510294604,1733910.3287082093,8039.154241003516,70.15163306494986,35.846290219173014,29.99084052919965
2020-08-16,Massachusetts,5145486.4287863085,1250.880797691111,0,3070.1235851831934,1734551.1332878366,8042.5249015754725,67.53574054361704,34.37290086465588,28.914908563995304
2020-08-17,Massachusetts,5145032.98396707,1203.9603350196107,0,2955.192710855662,1735167.1189671755,8045.7623907670695,65.01921413635924,32.96241498087728,27.7927238858294
2020-08-18,Massachusetts,5144597.0054828655,1158.825961351879,0,2844.6426221545353,1735759.4437630395,8048.873044119506,62.597502362978396,31.6116241101996,26.723350520338855
2020-08-19,Massachusetts,5144177.720598433,1115.3962578558835,0,2738.287077280247,1736329.149328352,8051.862564928567,60.266549802680395,30.317623352002954,25.70142103207576
2020-08-20,Massachusetts,5143774.370046464,1073.59157012864,0,2635.942918365217,1736877.2589733335,8054.736556827773,58.022379229631696,29.077555656043515,24.72608934007841
2020-08-21,Massachusetts,5143386.194559649,1033.3322437671643,0,2537.4269875418636,1737404.7960082055,8057.50062345064,55.861013417998755,27.888563972077442,23.797355444359734
2020-08-22,Massachusetts,5143012.434870682,994.5386243684723,0,2442.556126942607,1737912.7837431885,8060.160368430687,53.77847514194803,26.747791249860907,22.915219344919738
2020-08-23,Massachusetts,5142652.331712254,957.13105752958,0,2351.1471786998663,1738402.245488504,8062.721395401433,51.77078717564598,25.652380439150075,22.079681041758413
2020-08-24,Massachusetts,5142305.330456086,921.0850019676675,0,2263.031089655798,1738873.9301079388,8065.187709830326,49.83523907111151,24.600395454941435,21.276312635994614
2020-08-25,Massachusetts,5141971.320720261,886.4943683609281,0,2178.070631521488,1739327.9906718198,8067.559850584446,47.971861938970875,23.591895517823165,20.473859122846612
2020-08-26,Massachusetts,5141649.893483507,853.2918036199279,0,2096.1897332709154,1739764.9805102455,8069.840880281909,46.17826435634617,22.625324722648188,19.697865761133947
2020-08-27,Massachusetts,5141340.553384224,821.3421593662003,0,2017.3514018306803,1740185.568619526,8072.034641517395,44.451204721699426,21.69858881830857,18.956893993398097
2020-08-28,Massachusetts,5141042.870733008,790.5254651627515,0,1941.5255955619064,1740590.3360227689,8074.144471529701,42.787834657062994,20.8098773162505,18.24645300937294
2020-08-29,Massachusetts,5140756.3624518225,760.7617113595398,0,1868.6230971552518,1740979.936061567,8076.173988994614,41.18534514128321,19.957343964354248,17.567288656918358
2020-08-30,Massachusetts,5140480.745994487,732.0806765121292,0,1798.514346428936,1741354.7510430217,8078.125124504061,39.642642095455244,19.1401729556948,16.90216424905952
2020-08-31,Massachusetts,5140215.40789637,704.52194749626,0,1730.9433161140803,1741715.6110301218,8080.002129269343,38.15717096803805,18.35650966566193,16.268915805743905
2020-09-01,Massachusetts,5139960.048107411,678.0314138066792,0,1665.8586526950514,1742062.9222191516,8081.807256645597,36.72714122192735,17.60520907284241,15.65533916455897
2020-09-02,Massachusetts,5139714.305745561,652.5246661282731,0,1603.2180623893205,1742397.1731751503,8083.543263111743,35.35025774546429,16.88482991850906,15.066496173739138
2020-09-03,Massachusetts,5139477.822281778,627.9657357419445,0,1542.9311349178915,1742718.8493849195,8085.212770313759,34.024586328615605,16.194106003842435,14.499565509232696
2020-09-04,Massachusetts,5139250.245488757,604.3256313272501,0,1484.902553214465,1743028.4279003069,8086.818336955594,32.74826996453288,15.53181947700392,13.953809583249589
2020-09-05,Massachusetts,5139031.146079566,581.5618200711237,0,1429.0232358435112,1743326.4903108142,8088.363095217922,31.518986153280775,14.896472337256146,13.434260823112297
2020-09-06,Massachusetts,5138819.975633543,559.6182251813417,0,1375.1554375411379,1743613.7797531772,8089.851046654773,30.333747556144438,14.28615634993884,12.948288794655296
2020-09-07,Massachusetts,5138616.693734392,538.49070997554,0,1323.2890101827636,1743890.350994421,8091.282486145601,29.1923339361933,13.700730950709556,12.464791455492753
2020-09-08,Massachusetts,5138421.300382112,518.1792744537184,0,1273.4239537683884,1744156.2040345452,8092.657413690406,28.09474529342737,13.140196139568289,11.981294116356077
2020-09-09,Massachusetts,5138233.404773912,498.6438301034533,0,1225.461950220121,1744411.8687168187,8093.978677056394,27.03884898966202,12.60320290272945,11.521730578229958
2020-09-10,Massachusetts,5138052.334744827,479.8154263085269,0,1179.2338964297116,1744658.2563501853,8095.251174287714,26.0209769736749,12.087430991169605,11.103332207639182
2020-09-11,Massachusetts,5137878.078659726,461.69286953822166,0,1134.7368652332682,1744895.382709343,8096.474990169192,25.041065751736024,11.592840241527867,10.685646403436936
2020-09-12,Massachusetts,5137712.812622508,444.50000943497633,0,1092.5194873697142,1745120.2956951302,8097.634308602527,24.11104631084658,11.126830646679903,10.134655494855732
2020-09-13,Massachusetts,5137550.366507706,427.602142674287,0,1051.0261751234477,1745341.365690149,8098.773974556262,23.19708952788731,10.668420265228278,9.961637907980773
2020-09-14,Massachusetts,5137394.480025098,411.38396260483006,0,1011.1997693846479,1745553.5194099392,8099.866807518725,22.319699216456023,10.230326240736431,9.559530891118659
2020-09-15,Massachusetts,5137244.909140508,395.8203661225376,0,972.9787452190592,1745757.087910882,8100.9145811499375,21.477537403415653,9.81171871799783,9.17237306901053
2020-09-16,Massachusetts,5137101.406149188,380.8858599201121,0,936.3006517384135,1745952.4072420183,8101.919095495356,20.669245457088678,9.411756185451045,8.800389997028079
2020-09-17,Massachusetts,5136963.623959792,366.54438531928935,0,901.077966381764,1746139.9486365812,8102.8828650279365,19.8929053830681,9.029281517249213,8.449688942865837
2020-09-18,Massachusetts,5136831.241957558,352.7626982560521,0,867.2298456803929,1746320.1473147427,8103.808213897189,19.14674820114743,8.663221667173833,8.118642930731184
2020-09-19,Massachusetts,5136703.976089147,339.51144135737013,0,834.684669300722,1746493.3887663637,8104.697203435638,18.429210704309394,8.31261969427165,7.805005275440433
2020-09-20,Massachusetts,5136581.542301219,326.76125725021325,0,803.370816909173,1746660.0584813056,8105.551894975812,17.73872968553672,7.976518657589413,7.50877597703238
2020-09-21,Massachusetts,5136463.656540436,314.4827885615512,0,773.2166681721673,1746820.5419494293,8106.374349850236,17.073741937812127,7.653961616173869,7.229955035455298
2020-09-22,Massachusetts,5136350.034753458,302.6466779183537,0,744.1506027561268,1746975.224660596,8107.166629391438,16.432684254118346,7.343991629071765,6.968542450747981
2020-09-23,Massachusetts,5136240.453797396,291.2293969209136,0,716.1167263314583,1747124.4095423878,8107.930350368193,15.81432221872142,7.045864378729435,6.72083119032112
2020-09-24,Massachusetts,5136134.99820582,280.23686101410084,0,689.1385812020014,1747267.9824762312,8108.664883928091,15.219082236568413,6.759909570407146,6.468095951430947
2020-09-25,Massachusetts,5136033.547745985,269.655390034158,0,663.1868426224123,1747406.10689811,8109.371095735299,14.64628539526306,6.485742120552056,6.222798887337527
2020-09-26,Massachusetts,5135935.939889836,259.46725626492474,0,638.2212659440133,1747539.0035740267,8110.050160152446,14.09502447463084,6.2228293030842,5.987514106346195
2020-09-27,Massachusetts,5135842.012109322,249.6547319902405,0,614.2016065181266,1747666.893269984,8110.703251542158,13.564392254497228,5.970638391923615,5.762241608456951
2020-09-28,Massachusetts,5135751.601876385,240.20008949394472,0,591.0876196960745,1747789.9967519848,8111.331544267064,13.0534815146877,5.728636660990333,5.546981393656863
2020-09-29,Massachusetts,5135664.546662972,231.08560105987698,0,568.8390608291795,1747908.5347860316,8111.9362126897895,12.561385035027735,5.496291384204391,5.341733461958863
2020-09-30,Massachusetts,5135580.720109833,222.3164144770281,0,547.4054939532293,1748022.67908455,8112.51811987647,12.08751002857027,5.273267284469458,5.143218205090654
2020-10-01,Massachusetts,5135500.077361937,213.9486320136041,0,526.7141150191368,1748132.4908215804,8113.077428803004,11.631968727332227,5.05967192394695,4.94407822184355
2020-10-02,Massachusetts,5135422.499827849,205.95132807027156,0,506.75351566411774,1748238.131236942,8113.615032106202,11.19399183003702,4.855067542270564,4.753243142447358
2020-10-03,Massachusetts,5135347.846162836,198.2552943319259,0,487.5427403630211,1748339.7924563375,8114.132074917858,10.772462918592558,4.658808298497953,4.574103204583022
2020-10-04,Massachusetts,5135276.021761642,190.80756146695717,0,469.1011916329262,1748437.603155748,8114.629335274787,10.366532812110197,4.470461426634848,4.403160277881996
2020-10-05,Massachusetts,5135206.914474543,183.58233534754186,0,451.41460536665,1748531.7158368262,8115.107648446336,9.975466287900725,4.289633185637605,4.239879424250373
2020-10-06,Massachusetts,5135140.444964257,176.61017910962747,0,434.42372849499577,1748622.2383340416,8115.5674904400785,9.599101143903276,4.116202515306046,4.079307724128923
2020-10-07,Massachusetts,5135076.458102479,169.93692096176568,0,418.0267271684717,1748709.3815132442,8116.009823607667,9.237023359053017,3.949889183215508,3.924807083646859
2020-10-08,Massachusetts,5135014.883420416,163.53178373576137,0,402.2292821974704,1748793.2412393298,8116.435205421136,8.88866725326193,3.790401648313436,3.7759301365894014
2020-10-09,Massachusetts,5134955.636412069,157.36134105327903,0,387.03469951271074,1748873.9324711137,8116.844296392178,8.553378407382391,3.6374014539227737,3.633603728130223
2020-10-10,Massachusetts,5134898.6285633175,151.41948131375736,0,372.4173331115483,1748951.575590581,8117.237719887239,8.230683490045612,3.4906283025684486,3.496533292918916
2020-10-11,Massachusetts,5134843.774897375,145.70072593868684,0,358.352163294141,1749026.2861750633,8117.616072989643,7.920130770665002,3.349834571731809,3.3644871889061547
2020-10-12,Massachusetts,5134790.98940542,140.1967644537352,0,344.8166434294817,1749098.1812162853,8117.979966011939,7.621242506322817,3.214761896573851,3.237680037912907
2020-10-13,Massachusetts,5134740.194198176,134.89958466121095,0,331.7908395457015,1749167.3666672648,8118.329952380339,7.33358232021789,3.085175654565306,3.1156442729816884
2020-10-14,Massachusetts,5134691.315955963,129.80171660838977,0,319.25590712539594,1749233.942271826,8118.666552423998,7.056739816318671,2.96085623969968,2.998095957651865
2020-10-15,Massachusetts,5134644.303078873,124.89790809966959,0,307.19857816228193,1749297.9782271674,8118.990132257958,6.790426185896376,2.84164925704956,2.883705484930215
2020-10-16,Massachusetts,5134599.039367385,120.17629395354244,0,295.5889997888208,1749359.6326240099,8119.3015155448265,6.5339904505257085,2.7272088699259083,2.7764283492421793
2020-10-17,Massachusetts,5134555.532057159,115.63779236231875,0,284.42883413705283,1749418.8956331236,8119.600649433009,6.2874740838835255,2.6175597049714403,2.6686983090405447
2020-10-18,Massachusetts,5134513.704098335,111.27477847262733,0,273.69801997011825,1749475.8721019316,8119.888077963679,6.050446702759499,2.5124766281835793,2.565671514523658
2020-10-19,Massachusetts,5134473.482887871,107.07993066129777,0,263.3778039759616,1749530.660815336,8120.164314971693,5.822502047471807,2.411745140278953,2.467084125064763
2020-10-20,Massachusetts,5134434.795822775,103.0459273085802,0,253.44943285728144,1749583.3605581706,8120.429874291562,5.603233858610753,2.315150742094155,2.372936137702306
2020-10-21,Massachusetts,5134397.570300054,99.16544679472474,0,243.89415331677597,1749634.070115269,8120.685269757799,5.392235876766635,2.222478934465777,2.2832275524492203
2020-10-22,Massachusetts,5134361.733716716,95.43116749998151,0,234.69321205714365,1749682.8882714647,8120.931015204917,5.189101842529754,2.1335152182304102,2.1979583692796405
2020-10-23,Massachusetts,5134327.213469768,91.83576780460064,0,225.82785578108283,1749729.9138115912,8121.167624467428,4.993425496490411,2.0480450942246478,2.1171285882064987
2020-10-24,Massachusetts,5134293.955821363,88.37152932959135,0,217.28650223806378,1749775.2198708823,8121.395481718793,4.804888671737209,1.965905798614812,2.0397123851139742
2020-10-25,Massachusetts,5134261.953578853,85.029754913598,0,209.07526187926706,1749818.8163003705,8121.614651224809,4.623390549271744,1.8870622124176242,1.963178779518349
2020-10-26,Massachusetts,5134231.16967677,81.80648177206218,0,201.18475463268814,1749860.7535622732,8121.825392870079,4.448721121260144,1.8114105633559308,1.8889240826953875
2020-10-27,Massachusetts,5134201.550374945,78.70245423410836,0,193.59487469098465,1749901.1047851825,8122.028070856366,4.2806246660515646,1.7388154282052442,1.8176130329293292
2020-10-28,Massachusetts,5134173.050247318,75.71866910020773,0,186.28824579460652,1749939.9317936387,8122.222991266239,4.118887350790221,1.6691655348250456,1.7487698004770165
2020-10-29,Massachusetts,5134145.607164454,72.85314670979906,0,179.24446418453013,1749977.3191536642,8122.410580190959,3.9631919865717458,1.6022988125592474,1.683487499296699
2020-10-30,Massachusetts,5134119.234654999,70.1073165075407,0,172.4669679559834,1750013.2484493377,8122.5907425589885,3.8136150001509854,1.5382536427899298,1.617374352988925
2020-10-31,Massachusetts,5134093.841008892,67.4621123998268,0,165.94188485704706,1750047.844539355,8122.764144219801,3.669569139195556,1.4767411388728366,1.5574142536669893
2020-11-01,Massachusetts,5134069.408365503,64.90980744027686,0,159.6705503140471,1750081.1317493725,8122.930923801275,3.5309104149150454,1.4176931570166107,1.498875412944711
2020-11-02,Massachusetts,5134045.899875487,62.453781367408126,0,153.6362720682908,1750113.1602348683,8123.0913227512265,3.397484025705879,1.3610294339263018,1.4421956369485576
2020-11-03,Massachusetts,5134023.280516221,60.091633271939735,0,147.82883429990997,1750143.9776749816,8123.245583422951,3.2691014902355424,1.3066563135864178,1.3875945462912298
2020-11-04,Massachusetts,5134001.5161975445,57.81900103695352,0,142.24033021080942,1750173.6304839496,8123.393946243775,3.145564397586796,1.2544766185775929,1.3351292823605923
2020-11-05,Massachusetts,5133980.567344744,55.631561615579606,0,136.86083284441384,1750202.1725441974,8123.5366883127845,3.0266477978297073,1.2043804893580012,1.2851023136475097
